# Task: lying
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
101750,54.00,0.00,12.00,0.00,15.25,0.83
102000,54.00,0.00,12.50,0.50,17.25,1.30
102250,54.00,0.00,13.00,0.00,18.00,0.00
102500,54.00,0.00,13.00,1.00,17.75,0.43
102750,54.00,0.00,12.00,0.00,16.33,0.47
103000,54.00,0.00,13.25,0.83,17.50,0.50
103250,54.00,0.00,12.25,0.43,17.25,0.83
103500,54.00,0.00,13.50,1.12,17.33,0.94
103750,54.00,0.00,12.25,0.43,17.50,0.50
104000,54.00,0.00,12.50,0.50,17.50,0.50
104250,54.00,0.00,13.67,1.25,17.75,0.43
104500,54.00,0.00,13.75,0.83,18.00,0.00
104750,54.00,0.00,13.00,0.71,16.00,0.71
105000,54.00,0.00,13.75,0.43,17.50,1.50
105250,54.00,0.00,13.25,0.83,17.75,0.43
105500,54.00,0.00,14.00,1.22,17.00,1.22
105750,54.00,0.00,12.25,1.79,17.50,1.12
106000,54.00,0.00,13.00,1.22,17.75,0.43
106250,54.00,0.00,13.00,1.22,16.75,1.09
106500,54.00,0.00,12.75,1.48,17.75,0.43
106750,54.00,0.00,13.00,1.00,17.25,0.83
107000,54.00,0.00,13.67,1.25,17.25,0.83
107250,53.75,0.43,15.00,0.00,20.00,1.41
107500,52.75,1.64,12.25,2.68,21.00,0.00
107750,47.25,0.83,5.50,3.50,17.75,1.79
108000,41.75,2.59,12.33,2.49,7.25,3.56
108250,43.25,2.49,13.50,1.50,12.75,0.43
108500,42.75,1.30,12.00,0.00,11.67,0.47
108750,41.75,0.43,12.25,0.43,12.25,0.43
109000,41.50,0.50,12.00,0.00,13.50,1.12
109250,41.67,0.47,12.00,0.00,14.00,0.82
109500,41.33,0.47,12.00,0.00,14.33,0.94
109750,41.50,0.50,12.00,0.00,14.00,1.00
110000,41.50,0.50,12.00,0.00,14.00,1.00
110250,41.50,0.50,12.00,0.00,14.00,1.00
110500,41.50,0.50,11.50,0.50,14.33,0.94
110750,41.50,0.50,11.25,0.43,13.75,1.30
111000,41.50,0.50,10.75,0.43,14.00,1.00
111250,41.50,0.50,10.75,0.43,14.25,0.83
111500,41.50,0.50,10.75,0.43,14.00,1.00
111750,41.50,0.50,10.50,0.50,14.50,0.50
112000,41.50,0.50,10.67,0.47,14.00,0.82
112250,41.50,0.50,10.80,0.40,14.40,0.80
112500,41.75,0.43,10.00,0.00,13.67,0.94
112750,42.00,0.00,9.40,0.49,14.00,1.10
113000,41.75,0.43,9.00,0.00,14.33,0.47
113250,41.75,0.43,9.25,0.43,14.50,0.50
113500,41.67,0.47,9.50,0.50,14.67,0.47
113750,54.00,0.00,13.67,1.25,17.25,0.83
114000,53.75,0.43,15.00,0.00,20.00,1.41
114250,52.75,1.64,12.25,2.68,21.00,0.00
114500,47.25,0.83,5.50,3.50,17.75,1.79
114750,41.75,2.59,12.33,2.49,7.25,3.56
115000,43.25,2.49,13.50,1.50,12.75,0.43
115250,42.75,1.30,12.00,0.00,11.67,0.47
115500,41.75,0.43,12.25,0.43,12.25,0.43
115750,41.50,0.50,12.00,0.00,13.50,1.12
116000,41.67,0.47,12.00,0.00,14.00,0.82
116250,41.33,0.47,12.00,0.00,14.33,0.94
116500,41.50,0.50,12.00,0.00,14.00,1.00
116750,41.50,0.50,12.00,0.00,14.00,1.00
117000,41.50,0.50,12.00,0.00,14.00,1.00
117250,41.50,0.50,11.50,0.50,14.33,0.94
117500,41.50,0.50,11.25,0.43,13.75,1.30
117750,41.50,0.50,10.75,0.43,14.00,1.00
118000,41.50,0.50,10.75,0.43,14.25,0.83
118250,41.50,0.50,10.75,0.43,14.00,1.00
118500,41.50,0.50,10.50,0.50,14.50,0.50
118750,41.50,0.50,10.67,0.47,14.00,0.82
119000,41.50,0.50,10.80,0.40,14.40,0.80
119250,41.75,0.43,10.00,0.00,13.67,0.94
119500,42.00,0.00,9.40,0.49,14.00,1.10
119750,41.75,0.43,9.00,0.00,14.33,0.47
